time,pos
5.566,0.173979
5.567,0.173918
5.568,0.173848
5.569,0.173767
5.57,0.173677
5.571,0.173577
5.572,0.173468
5.573,0.173348
5.574,0.173219
5.575,0.17308
5.576,0.172931
5.577,0.172772
5.578,0.172604
5.579,0.172425
5.58,0.172237
5.581,0.172039
5.582,0.171831
5.583,0.171614
5.584,0.171386
5.585,0.171149
5.586,0.170902
5.587,0.170645
5.588,0.170378
5.589,0.170102
5.59,0.169816
5.591,0.16952
5.592,0.169214
5.593,0.168898
5.594,0.168572
5.595,0.168237
5.596,0.167892
5.597,0.167537
5.598,0.167172
5.599,0.166798
5.6,0.166413
5.601,0.166019
5.602,0.165615
5.603,0.165201
5.604,0.164778
5.605,0.164344
5.606,0.163901
5.607,0.163448
5.608,0.162985
5.609,0.162512
5.61,0.16203
5.611,0.161538
5.612,0.161036
5.613,0.160524
5.614,0.160002
5.615,0.15947
5.616,0.158929
5.617,0.158378
5.618,0.157817
5.619,0.157246
5.62,0.156666
5.621,0.156075
5.622,0.155475
5.623,0.154865
5.624,0.154245
5.625,0.153616
5.626,0.152976
5.627,0.152327
5.628,0.151668
5.629,0.150999
5.63,0.15032
5.631,0.149632
5.632,0.148933
5.633,0.148225
5.634,0.147507
5.635,0.14678
5.636,0.146042
5.637,0.145295
5.638,0.144538
5.639,0.143771
5.64,0.142994
5.641,0.142207
5.642,0.141411
5.643,0.140605
5.644,0.139789
5.645,0.138963
5.646,0.138127
5.647,0.137282
5.648,0.136426
5.649,0.135561
5.65,0.134687
5.651,0.133802
5.652,0.132907
5.653,0.132003
5.654,0.131089
5.655,0.130165
5.656,0.129231
5.657,0.128288
5.658,0.127334
5.659,0.126371
5.66,0.125398
5.661,0.124415
5.662,0.123423
5.663,0.12242
5.664,0.121408
5.665,0.120386
5.666,0.119354
5.667,0.118313
5.668,0.117261
5.669,0.1162
5.67,0.115129
5.671,0.114048
5.672,0.112957
5.673,0.111857
5.674,0.110746
5.675,0.109626
5.676,0.108496
5.677,0.107357
5.678,0.106207
5.679,0.105048
5.68,0.103878
5.681,0.102699
5.682,0.101511
5.683,0.100312
5.684,0.0991036
5.685,0.099698
5.686,0.100283
5.687,0.100857
5.688,0.101422
5.689,0.101978
5.69,0.102523
5.691,0.103058
5.692,0.103584
5.693,0.1041
5.694,0.104606
5.695,0.105102
5.696,0.105589
5.697,0.106066
5.698,0.106533
5.699,0.10699
5.7,0.107437
5.701,0.107874
5.702,0.108302
5.703,0.10872
5.704,0.109128
5.705,0.109526
5.706,0.109914
5.707,0.110293
5.708,0.110662
5.709,0.111021
5.71,0.11137
5.711,0.111709
5.712,0.112039
5.713,0.112358
5.714,0.112668
5.715,0.112968
5.716,0.113259
5.717,0.113539
5.718,0.11381
5.719,0.114071
5.72,0.114322
5.721,0.114563
5.722,0.114794
5.723,0.115016
5.724,0.115228
5.725,0.11543
5.726,0.115622
5.727,0.115804
5.728,0.115977
5.729,0.11614
5.73,0.116293
5.731,0.116436
5.732,0.116569
5.733,0.116693
5.734,0.116806
5.735,0.11691
5.736,0.117004
5.737,0.117089
5.738,0.117163
5.739,0.117228
5.74,0.117283
5.741,0.117328
5.742,0.117363
5.743,0.117388
5.744,0.117404
5.745,0.11741
5.746,0.117406
5.747,0.117392
5.748,0.117368
5.749,0.117335
5.75,0.117292
5.751,0.117239
5.752,0.117176
5.753,0.117103
5.754,0.11702
5.755,0.116928
5.756,0.116826
5.757,0.116714
5.758,0.116592
5.759,0.116461
5.76,0.11632
5.761,0.116168
5.762,0.116007
5.763,0.115837
5.764,0.115656
5.765,0.115466
5.766,0.115265
5.767,0.115055
5.768,0.114836
5.769,0.114606
5.77,0.114366
5.771,0.114117
5.772,0.113858
5.773,0.113589
5.774,0.113311
5.775,0.113022
5.776,0.112724
5.777,0.112416
5.778,0.112098
5.779,0.11177
5.78,0.111432
5.781,0.111085
5.782,0.110728
5.783,0.110361
5.784,0.109984
5.785,0.109598
5.786,0.109201
5.787,0.108795
5.788,0.108379
5.789,0.107953
5.79,0.107517
5.791,0.107072
5.792,0.106617
5.793,0.106152
5.794,0.105677
5.795,0.105192
5.796,0.104697
5.797,0.104193
5.798,0.103679
5.799,0.103155
5.8,0.102621
5.801,0.102078
5.802,0.101524
5.803,0.100961
5.804,0.100388
5.805,0.0998054
5.806,0.100087
5.807,0.100359
5.808,0.100621
5.809,0.100873
5.81,0.101115
5.811,0.101348
5.812,0.101571
5.813,0.101783
5.814,0.101987
5.815,0.10218
5.816,0.102363
5.817,0.102537
5.818,0.102701
5.819,0.102855
5.82,0.102999
5.821,0.103134
5.822,0.103258
5.823,0.103373
5.824,0.103478
5.825,0.103573
5.826,0.103659
5.827,0.103734
5.828,0.1038
5.829,0.103856
5.83,0.103902
5.831,0.103939
5.832,0.103965
5.833,0.103982
5.834,0.103989
5.835,0.103986
5.836,0.103973
5.837,0.103951
5.838,0.103918
5.839,0.103876
5.84,0.103824
5.841,0.103762
5.842,0.103691
5.843,0.103609
5.844,0.103518
5.845,0.103417
5.846,0.103306
5.847,0.103186
5.848,0.103055
5.849,0.102915
5.85,0.102765
5.851,0.102605
5.852,0.102436
5.853,0.102256
5.854,0.102067
5.855,0.101868
5.856,0.101659
5.857,0.10144
5.858,0.101212
5.859,0.100973
5.86,0.100725
5.861,0.100467
5.862,0.100199
5.863,0.0999217
5.864,0.100051
5.865,0.10017
5.866,0.100279
5.867,0.100379
5.868,0.100469
5.869,0.100548
5.87,0.100619
5.871,0.100679
5.872,0.100729
5.873,0.10077
5.874,0.100801
5.875,0.100822
5.876,0.100833
5.877,0.100835
5.878,0.100826
5.879,0.100808
5.88,0.10078
5.881,0.100742
5.882,0.100695
5.883,0.100637
5.884,0.10057
5.885,0.100493
5.886,0.100406
5.887,0.10031
5.888,0.100203
5.889,0.100087
5.89,0.0999609
5.891,0.100014
5.892,0.100058
5.893,0.100091
5.894,0.100115
5.895,0.100129
5.896,0.100133
5.897,0.100127
5.898,0.100112
5.899,0.100087
5.9,0.100052
5.901,0.100007
5.902,0.0999522
5.903,0.0999697
5.904,0.0999774
5.905,0.0999753
5.906,0.0999666
5.907,0.0999611
5.908,0.099954
5.909,0.0999478
5.91,0.0999411
5.911,0.0999346
5.912,0.0999281
5.913,0.0999215
5.914,0.099915
5.915,0.0999085
5.916,0.0999019
5.917,0.0998954
5.918,0.0998888
5.919,0.0998823
5.92,0.0998758
5.921,0.0998692
5.922,0.0998627
5.923,0.0998561
5.924,0.0998496
5.925,0.099843
5.926,0.0998365
5.927,0.09983
5.928,0.0998234
5.929,0.0998169
5.93,0.0998103
5.931,0.0998038
5.932,0.0997973
5.933,0.0997907
5.934,0.0997842
5.935,0.0997776
5.936,0.0997711
5.937,0.0997645
5.938,0.099758
5.939,0.0997515
5.94,0.0997449
5.941,0.0997384
5.942,0.0997318
5.943,0.0997253
5.944,0.0997188
5.945,0.0997122
5.946,0.0997057
5.947,0.0996991
5.948,0.0996926
5.949,0.099686
5.95,0.0996795
5.951,0.099673
5.952,0.0996664
5.953,0.0996599
5.954,0.0996533
5.955,0.0996468
5.956,0.0996403
5.957,0.0996337
5.958,0.0996272
5.959,0.0996206
5.96,0.0996141
5.961,0.0996075
5.962,0.099601
5.963,0.0995945
5.964,0.0995879
5.965,0.0995814
5.966,0.0995748
5.967,0.0995683
5.968,0.0995618
5.969,0.0995552
5.97,0.0995487
5.971,0.0995421
5.972,0.0995356
5.973,0.0995291
5.974,0.0995225
5.975,0.099516
5.976,0.0995094
5.977,0.0995029
5.978,0.0994963
5.979,0.0994898
5.98,0.0994833
5.981,0.0994767
5.982,0.0994702
5.983,0.0994636
5.984,0.0994571
5.985,0.0994506
5.986,0.099444
5.987,0.0994375
5.988,0.0994309
5.989,0.0994244
5.99,0.0994178
5.991,0.0994113
5.992,0.0994048
5.993,0.0993982
5.994,0.0993917
5.995,0.0993851
5.996,0.0993786
5.997,0.0993721
5.998,0.0993655
5.999,0.099359
